x,y
1.1868905064461654,-1.1883978516157927
0.7488746941934914,-0.22018125025324936
0.4815022356806256,0.527816508060674
-0.6358824341384446,-1.664560797833268
-0.10975983535677539,0.04543770695244645
-0.8432581915748754,-2.5595858214598617
0.2950940692978788,0.6482359867345765
-0.32586177096068086,-0.4310579358787288
-1.977777116649377,-11.062774898090078
-0.8884738736993703,-2.484695208200792
-0.5962999994508451,-1.169682503308397
-0.7608690874828683,-1.5046482965814716
-0.40117010899294064,-0.3508871548924911
-0.8119907967780736,-1.9207942210921345
0.06412378904362695,0.383567254315865
-0.4864243948930785,-0.6113587340155016
-0.39998065337063626,-0.41825682401408026
-0.22657864790674703,-0.318821363082623
-0.03122083567519267,0.5338421919270774
-0.18849522825218326,-0.21497567025213982
-0.8850451213737586,-2.6314568334474018
1.8600786748484086,-5.108105381784896
-0.08910141842770222,0.11572019301567889
0.5455006293118786,0.7525337515581864
1.6849161585361354,-3.986632238460983
0.10860965252538647,0.17380179306526433
2.305829037358861,-9.073107780803749
1.5889058860006213,-3.7528990661316106
-0.2611487477329639,-0.016481475302526194
-0.894762308501398,-2.7446297642229767
