x1,x2,y
-0.1477557582905313,1.0375823187548672,1.5331525834695612
1.594261683429694,1.7757642247597094,0.4566710691481972
0.8406912896519992,-0.40597395338721143,1.852001671850357
1.6724859512182662,-0.3821706365079975,3.091317905547001
-0.6494385780952155,0.8524313222317034,0.5349806752069246
0.31214380709650286,-0.8020446676432469,-1.0834875708490217
0.5806241538336674,1.465652140507062,1.3440977979308926
-0.7885515041874817,-0.5275547014212102,-2.4761398932441474
0.21121852964364615,-2.3025271414258595,-2.7045835476862603
-1.8316839090412493,-1.6147808835628936,-7.583567944038062
0.5505802958299258,-2.398082355234278,-1.2789148608644239
-0.3543661647047985,-0.3677119345777012,-0.4222305040782094
0.13821066574934257,2.0154317814502853,1.3709430107338834
-0.08981763154609082,0.19698847438633593,2.5770460584111223
-0.37953146722723113,1.0011259022797736,1.2825392888089617
0.1700814135663298,-0.15585540265123293,0.7153162579996029
-0.5457245730826296,-0.39723513248008946,-3.0228276992016587
-0.1950215412742525,1.181506468347372,1.1150245664390612
0.4717634954794861,1.7451915061061543,2.8647760648138476
-0.9794641659692133,1.9240993919135347,0.8453177766435012
0.45574923917360405,1.15141413458087,0.8749074826652748
-0.1525759136312224,0.20357263317159466,0.3528472520332263
-1.8776591383821983,-1.4550957678124614,-7.2113191385921525
-0.41988468363781273,0.7371078116124111,-0.6366693038265452
-0.4419758504752862,-0.6721472561288129,-1.6961658093908232
1.2627858770306308,1.3725501278368128,1.5404715254940164
-0.28602185191200075,0.9873037385588214,0.5126980430825856
-0.19022457774510496,0.2544270380303721,-0.1915501895199605
0.5608797210648593,0.7053534223215544,0.049781301620593466
0.435322937111705,-0.21256775460046906,0.4877212495034625
-1.1871077363059248,0.13522049098163444,-1.0996017825882543
1.6586092213176207,1.2249244841208273,1.3576346442219047
-0.4307874636876263,-1.254296889788382,-1.547008194560573
-1.2715120933603492,1.158829841237144,0.6424620132359421
0.8208301580020253,-1.5198172757551718,-0.2694122886978726
-0.7969965324905622,0.44854238228483484,-1.5760827597867197
0.6374388174970744,-0.36778934254073814,0.7367046185285022
1.3141730200779955,0.510409496818095,1.4799193997527245
0.40637851917301543,0.9950212955129026,0.12270957676214955
0.687817872499219,-0.167920266299134,0.5550464691363134
-0.45715977744184744,-0.3539747925247656,-0.5154059238289522
-0.952849870116033,0.021219161490541972,-1.3664445247065837
0.28204060741865616,-1.8786863204100863,-1.9662455658957938
0.3451171918372819,0.8964787206449593,0.3139345609693872
0.7796255510237029,-0.15849081125740483,0.7575953943931024
-1.1593990787260084,1.0847679263557906,0.5309691135502035
0.7345471562114086,1.9904066714839985,3.0539861783451148
1.2737100488499233,1.0632720582601554,2.016745597664409
-2.129496714931149,2.0134003042941186,4.300899772111339
0.26574869793289013,0.5830138287405543,0.16844289594104145
0.8214044496457388,0.121977873902434,1.4793734332328063
-1.3136773528488748,-0.12983077945170446,-2.484187676003227
-0.4460902784002484,-0.5363850733072116,-1.7554771802609621
-0.9177906629741557,1.0796801938936427,0.49072020257822957
-0.5898622943220773,-0.0942810281775276,-0.6275022098492176
2.429656947274755,-0.967899916159762,3.623755506300525
-1.0686404496300543,1.2835157474084153,1.550179973139362
1.2992525339550123,-1.0120976155461503,1.5771638989014476
-0.010475583644865652,-0.06762658970053449,-0.020869138343076937
-0.7685660788831631,1.2280365153877464,2.958532360317714
-1.2073869603957728,1.081155688220481,0.7442109260380554
-1.3150586733635161,1.30551401049018,1.3335787085263848
-0.5741874162896652,2.4832811858099704,3.6422125969933563
1.041857159387572,-0.2179087064193574,2.365326480252806
-0.8950462459617244,1.8275935382129382,1.7417558586343647
-0.4258923311748003,-1.1116900460616488,-2.225212061470335
1.8539863495747932,0.7204094895175169,1.356940189954382
0.007221819985333005,2.4746839920699517,3.024473573138189
-0.18718717781643165,0.4856872628419388,-0.46642490080507604
-2.0681273340587216,-0.2895167082625201,-2.592769722615702
0.3132196266258116,-0.6112766820703415,0.8316168604580533
-0.49557037533957055,0.9115747422979772,1.0860981571926507
-0.7811036879312545,0.510481374384394,-0.3170188866395249
-0.6351578353941445,-0.7736218418705867,-2.9926360313690723
-0.2908890741233383,2.1190216832126127,3.466205222333816
-0.992612592728917,0.672338531871078,1.4274647289306168
2.510582710583067,-1.0727111836335914,4.92538457066588
-3.150894838618545,-0.4655780341854573,-6.182802845483033
-1.0318421390308035,-1.6047126424997886,-3.8870115345073786
-0.07096938797920542,-0.11888364276192243,-1.4892759304668353
-0.8657769936603555,-0.1216274352917471,-0.9370148841500334
1.9935552759684925,-0.7442598394129241,2.5430883291125372
0.6890036540782278,-0.1209834723487899,0.6018025093844499
0.8138535953600537,-0.8364294768971816,0.167747303670002
-1.4203385079984903,0.167370521103959,-1.518676006294184
1.1164072289386595,-1.2887584632664837,0.5249410411224351
1.3154647613993586,-2.5961776265879735,2.62227251282638
0.7582121104971342,-0.1376385057653816,0.3684823276957888
0.6847321219678414,-1.0204421005266862,0.48669775111812663
1.0136739410104476,-1.2052364628098275,0.1801224257424754
-1.4277703796859322,2.2694911479911957,3.45684982992922
-0.4435463533655831,0.785477844594927,-0.43284193055128384
-0.5542213839551461,0.061894729583539795,-0.9454533338022122
-0.6008091439150541,0.9895213344652943,2.2356840588004827
1.2189196435191785,-0.577019787250965,1.48677274947196
-1.617036186132201,0.0053946431717728765,-0.8819760471109992
2.292706006623553,-1.8813973495267324,5.666122412672085
0.22124111629638393,-0.6337406463532945,-0.9819352701773509
-0.7732095723087928,0.15238076422961608,-0.7755445972878944
0.7206898189560169,0.42401041778167375,0.6204205474710311
