x,y
-0.9988690375540917,0
-1.3501129762411355,0
0.9577664527879205,0
-0.6048288479015697,1
1.9026864739906908,1
-0.19125239133108443,0
0.9621243424121205,1
-0.5548096294410749,1
-1.2303852365441639,0
0.8313997546230495,0
-0.6479339009499544,1
0.8779918597346913,1
0.6735049412873113,1
0.2962153652250875,1
-0.3230355026500806,1
0.4808188679289401,1
-0.2829561621709338,1
-0.4871468991739008,0
-0.5249988235844743,1
-0.277562500302188,0
-0.09104598634346688,1
-0.8724254532010539,1
1.006384253275466,1
0.10629641122266581,1
-1.690271510523917,0
1.1431149833933592,1
0.7060886921612239,1
1.7782988142663783,1
1.6745119053245119,1
-0.81334118875396,0
-1.4968905502484615,0
0.3163290040587973,0
1.111966194576191,1
-0.8827460139417365,0
-0.46322488008047996,0
0.8092787081461565,1
-0.09837216591621313,0
-0.729185779640553,0
-0.669030765838696,0
-1.7055458111790343,0
-2.825329685113656,0
-1.9098534516491907,0
-1.1635919032644402,0
-0.8051002303062472,0
0.34723011979353385,1
-0.5222916104706729,0
0.667458224746285,0
-0.32410656225847834,1
-0.35929403906219215,1
-0.28037003112910447,0
0.546398411704993,1
0.0969969101610237,0
-1.4707010479419158,0
0.19970316346225617,1
0.8713863549326528,0
-0.29197008141401337,0
-0.6217089281690752,0
-0.49547367433930745,0
0.817186607929915,1
0.42064303531483066,0
0.09764151524191851,0
1.1183122579940574,1
-0.9057327152634698,0
0.7744624871086249,1
-2.266531047121335,0
0.11200937542345916,0
1.7578187849683826,1
0.5774151010700832,1
0.8946500957208252,1
0.2362177024884666,0
-2.1656974408859835,0
0.28232986384946585,0
-0.04002043383253087,0
-0.8988113218754079,0
-0.19323133053923605,1
0.07956477189101767,1
0.1130027037524615,1
-0.352497863976194,1
-1.1424906983734335,0
0.8919621158548107,1
0.5361148499305001,0
0.9531974669824708,1
-0.7060113203825147,0
1.2109215407392486,0
0.29272684579094443,1
-0.61805545975547,0
-0.7570402751689395,1
1.0527785691875442,1
1.8472460892510103,1
-1.0009065170763296,0
0.9371150230098247,1
0.14913666933923617,1
-1.4590799783507375,0
0.11153857276536112,0
-2.4330440503370188,0
-1.6691222476322083,0
-0.8519971618129761,0
-1.6688210493732867,0
1.3338953927577166,1
-0.298877829443066,0
